brand,model,model_year,mileage,fuel_type,transmission_type,clean_title,price
38,Eclipse Spyder GS,2001,90400.0,Gasoline,A/T,1,4495.0
19,Santa Fe SEL,2022,26895.0,Gasoline,A/T,1,29800.0
4,M5 Base,2018,20500.0,Gasoline,A/T,1,67000.0
11,Ram 1500 ST,2011,134000.0,Gasoline,A/T,1,10500.0
14,Fusion Energi Titanium,2015,84352.0,Plug-In Hybrid,CVT,1,10000.0
53,Tundra Hybrid TRD Pro,2022,19000.0,Hybrid,A/T,1,71000.0
26,Rover Range Rover Evoque Pure,2015,115550.0,Gasoline,A/T,1,17500.0
28,Navigator Base,2009,191775.0,E85 Flex Fuel,A/T,1,9750.0
14,Mustang Mach-E Select,2023,923.0,,A/T,1,46998.0
36,Sprinter 3500 High Roof,2017,124630.0,Diesel,A/T,1,75000.0
36,AMG E 63 S 4MATIC,2019,17000.0,Gasoline,A/T,1,95000.0
4,440 i xDrive,2018,73500.0,Gasoline,A/T,1,32000.0
0,Integra LS,1998,120000.0,Gasoline,A/T,1,5500.0
3,Q7 55 Prestige,2019,73837.0,Gasoline,A/T,1,36340.0
4,M6 Base,2014,29500.0,Gasoline,Other,1,40999.0
54,Arteon 2.0T SE,2021,13613.0,Gasoline,A/T,1,29798.0
27,LX 600 F SPORT,2023,1185.0,Gasoline,A/T,1,120990.0
20,Q40 Base,2015,143250.0,Gasoline,Other,1,11500.0
4,Z4 3.0i Roadster,2006,46508.0,Gasoline,Other,1,11500.0
4,M6 Base,2015,18651.0,Gasoline,Other,1,59549.0
4,X3 M40i,2019,36438.0,Gasoline,A/T,1,39998.0
24,Sorento LX,2014,46628.0,Gasoline,A/T,1,15363.0
45,R1S Adventure Package,2023,5700.0,,A/T,1,95000.0
4,Z4 sDrive28i,2015,57550.0,Gasoline,Manual,1,29995.0
8,CTS-V Base,2017,48600.0,Gasoline,Other,1,60999.0
14,Transit Connect XL,2020,119000.0,Gasoline,A/T,1,18000.0
26,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,36500.0,Gasoline,Other,1,72000.0
27,IS 250 Base,2010,121250.0,Gasoline,A/T,1,13250.0
4,X7 xDrive40i,2023,2437.0,Hybrid,Other,1,78350.0
55,XC90 T6 Momentum,2018,110380.0,Gasoline,A/T,1,22000.0
19,Tucson Limited,2008,149000.0,Gasoline,A/T,1,3850.0
11,Durango GT,2021,14684.0,Gasoline,A/T,1,37995.0
36,AMG C 43 Base 4MATIC,2017,39000.0,Gasoline,A/T,1,39000.0
15,Yukon XL SLT,2019,65212.0,Gasoline,A/T,1,42995.0
3,RS Q8 4.0T,2020,41856.0,Gasoline,Other,1,91500.0
45,R1S Adventure Package,2023,655.0,,A/T,1,94500.0
53,RAV4 Hybrid XLE,2019,54000.0,Hybrid,CVT,1,33000.0
1,Romeo Stelvio Quadrifoglio,2019,26500.0,Gasoline,A/T,1,53900.0
26,Rover Range Rover Evoque SE,2020,38356.0,Gasoline,A/T,1,36598.0
1,Romeo Stelvio Ti Sport,2020,21487.0,Gasoline,A/T,1,35345.0
8,Escalade EXT Base,2007,99000.0,Gasoline,A/T,1,22999.0
14,F-250 Lariat,2019,35597.0,E85 Flex Fuel,A/T,1,47756.0
39,350Z Enthusiast,2005,130307.0,Gasoline,A/T,1,9950.0
50,Legacy 2.5 i Premium,2010,178000.0,Gasoline,A/T,1,7600.0
17,Civic LX,2003,160265.0,Gasoline,A/T,1,3000.0
35,570S Spider,2020,8700.0,Gasoline,Other,1,185000.0
32,Ghibli S Q4,2016,1000.0,Gasoline,Other,1,36000.0
22,Wagoneer Series II 4x4,2022,29800.0,Gasoline,A/T,1,58900.0
32,Ghibli S Q4,2017,49750.0,Gasoline,Other,1,27995.0
27,RX 300 Base,2002,121000.0,Gasoline,A/T,1,6348.0
28,Aviator Luxury,2005,140000.0,Gasoline,A/T,1,2000.0
14,Transit Connect XL,2018,66770.0,E85 Flex Fuel,A/T,1,21500.0
8,SRX Luxury Collection,2016,61549.0,Gasoline,A/T,1,19998.0
28,MKS EcoBoost,2016,38100.0,Gasoline,A/T,1,21000.0
53,Yaris Base,2010,138071.0,Gasoline,Manual,1,5000.0
36,AMG E 63 S 4MATIC,2019,40000.0,Gasoline,Other,1,72000.0
36,GLS 450 Base,2022,41545.0,Hybrid,A/T,1,71998.0
36,G-Class G 550 4MATIC,2019,47850.0,Gasoline,A/T,1,127899.0
19,Veloster Turbo R-Spec,2014,128000.0,Gasoline,Manual,1,11000.0
53,4Runner Limited,2019,48156.0,Gasoline,A/T,1,40368.0
36,S-Class S 580 4MATIC,2021,4700.0,Hybrid,A/T,1,99900.0
3,RS 7 4.0T Performance Prestige,2017,39071.0,Gasoline,A/T,1,67900.0
34,MX-5 Miata Base,1999,96680.0,Gasoline,Manual,1,12900.0
36,AMG C 43 Base,2017,53500.0,Gasoline,A/T,1,33999.0
9,Corvette Z06,2007,11025.0,Gasoline,Manual,1,47500.0
14,F-250 King Ranch,2021,44000.0,Diesel,A/T,1,73000.0
54,Tiguan 2.0T SE,2022,11000.0,Gasoline,A/T,1,27900.0
4,750 Li xDrive,2012,103000.0,Gasoline,A/T,1,16000.0
4,M3 CS,2024,456.0,Gasoline,Other,1,128995.0
27,GX 460 Base,2018,64000.0,Gasoline,A/T,1,37300.0
3,Q7 3.0T Premium,2017,108000.0,Gasoline,A/T,1,25999.0
1,Romeo Stelvio Ti Sport,2018,37045.0,Gasoline,Other,1,26600.0
26,Rover Defender X,2023,5433.0,Hybrid,A/T,1,95998.0
4,750 i xDrive,2019,28744.0,Gasoline,A/T,1,50998.0
4,M3 Base,2015,65800.0,Gasoline,Other,1,44950.0
46,Ghost Base,2021,850.0,Gasoline,A/T,1,314900.0
3,e-tron Prestige,2019,33012.0,,A/T,1,38000.0
27,IS 250 Base,2011,107818.0,Gasoline,A/T,1,11400.0
26,Rover Range Rover Evoque SE Premium,2016,79500.0,Gasoline,A/T,1,19000.0
13,California T,2015,20000.0,Gasoline,A/T,1,124990.0
27,LC 500 Base,2018,37000.0,Gasoline,A/T,1,63997.0
24,EV6 Wind,2022,11945.0,,A/T,1,38998.0
15,Sierra 1500 SLE Crew Cab,2005,131800.0,Gasoline,A/T,1,5800.0
27,ES 350 Base,2008,146000.0,Gasoline,A/T,1,8995.0
39,370Z NISMO,2010,29000.0,Gasoline,Manual,1,29000.0
11,Ram 1500 Laramie,2004,141209.0,Gasoline,A/T,1,5700.0
14,Expedition Limited,2016,85253.0,Gasoline,A/T,1,19995.0
20,QX70 Base,2015,87009.0,Gasoline,A/T,1,17800.0
4,X5 M Base,2023,4348.0,Gasoline,A/T,1,105900.0
28,Navigator Select,2016,158000.0,Gasoline,Other,1,19780.0
55,V60 Cross Country T5,2020,10500.0,Gasoline,A/T,1,36000.0
3,A7 3.0T Premium Plus,2018,45843.0,Gasoline,A/T,1,37000.0
14,Bronco Sport Outer Banks,2021,15198.0,Gasoline,A/T,1,31621.0
54,Eurovan MV,2001,220000.0,Gasoline,A/T,1,5500.0
21,F-TYPE R,2017,58000.0,Gasoline,A/T,1,51500.0
26,Rover Range Rover Evoque R-Dynamic HSE,2020,30424.0,Hybrid,A/T,1,44998.0
44,1500 Laramie,2021,38012.0,Gasoline,A/T,1,45277.0
45,R1S Adventure Package,2023,2500.0,,A/T,1,91000.0
4,M760 i xDrive,2021,11078.0,Gasoline,Manual,1,91900.0
27,LX 570 Three-Row,2018,50000.0,Gasoline,A/T,1,65000.0
26,Rover Range Rover Velar P250 SE R-Dynamic,2019,58000.0,Gasoline,A/T,1,38000.0
0,MDX w/Technology Package,2023,3415.0,Gasoline,Other,1,54998.0
27,LC 500 Base,2018,61000.0,Gasoline,Other,1,65000.0
3,SQ5 3.0T Prestige,2019,48500.0,Gasoline,Other,1,43500.0
26,Rover Range Rover Velar P250 SE R-Dynamic,2018,65680.0,Gasoline,A/T,1,34900.0
44,1500 Limited,2020,44362.0,Gasoline,A/T,1,50658.0
3,S4 3.0T Premium,2019,18603.0,Gasoline,A/T,1,42900.0
3,A8 4.0,2020,35999.0,Hybrid,A/T,1,59598.0
8,Escalade ESV Sport,2021,8044.0,Gasoline,Other,1,93000.0
36,AMG GT AMG GT S,2016,9738.0,Gasoline,A/T,1,85500.0
4,M3 Base,2009,112000.0,Gasoline,Other,1,28000.0
17,Accord EX-L,2009,167300.0,Gasoline,A/T,1,6250.0
46,Cullinan,2022,115.0,Gasoline,A/T,1,449995.0
8,Escalade Premium,2015,71000.0,Gasoline,A/T,1,35999.0
0,RDX Technology Package,2020,31015.0,Gasoline,A/T,1,36570.0
4,X2 xDrive28i,2022,33000.0,Gasoline,Other,1,29999.0
10,Pacifica Touring,2017,63000.0,–,A/T,1,20000.0
7,Verano Convenience,2013,68325.0,E85 Flex Fuel,Other,1,11995.0
36,AMG S 63 Base 4MATIC,2020,20937.0,Gasoline,A/T,1,104900.0
44,2500 Tradesman,2021,34365.0,Gasoline,A/T,1,48000.0
36,Metris Base,2018,32000.0,Gasoline,Other,1,44900.0
26,Rover Range Rover Evoque S,2020,40237.0,Gasoline,A/T,1,36998.0
55,XC90 T6 Inscription,2020,22500.0,Gasoline,A/T,1,50000.0
14,Expedition King Ranch,2020,58700.0,Gasoline,A/T,1,48999.0
53,Highlander Hybrid Limited,2006,264893.0,Hybrid,A/T,1,5000.0
53,Tundra SR5 Access Cab,2005,209500.0,Gasoline,A/T,1,8500.0
14,Transit-350 Base,2023,195.0,Gasoline,A/T,1,87500.0
9,Express 3500 LT,2016,120000.0,Diesel,A/T,1,19500.0
9,Bolt EUV Premier,2022,14676.0,,A/T,1,33000.0
22,Wrangler Unlimited 4xe Sahara,2021,33704.0,Hybrid,A/T,1,42998.0
4,X7 xDrive40i,2023,2950.0,Hybrid,A/T,1,87000.0
36,AMG GT 53 Base,2021,17994.0,Gasoline,A/T,1,87500.0
53,Tundra Limited,2020,44101.0,Gasoline,A/T,1,45423.0
4,X1 xDrive28i,2021,25918.0,Gasoline,Other,1,32000.0
4,135 i,2008,87000.0,Gasoline,A/T,1,15300.0
34,Mazda3 Touring,2018,28333.0,Gasoline,Other,1,20500.0
3,A7 3.0T Premium Plus,2018,29294.0,Gasoline,A/T,1,39999.0
48,Sky Red Line,2008,37000.0,Gasoline,A/T,1,14995.0
4,Z4 2.5i Roadster,2005,138000.0,Gasoline,A/T,1,9950.0
55,XC90 Hybrid T8 Inscription,2020,44487.0,Plug-In Hybrid,A/T,1,65000.0
0,TLX A-Spec,2021,16878.0,Gasoline,A/T,1,38781.0
0,MDX w/Technology Package,2022,30177.0,Gasoline,Other,1,46598.0
9,Tahoe High Country,2021,53000.0,Gasoline,A/T,1,67100.0
52,Model Y Long Range,2021,61308.0,,A/T,1,42000.0
36,GLK-Class GLK 350,2013,99200.0,Gasoline,A/T,1,11495.0
9,Traverse LS,2022,32117.0,Gasoline,A/T,1,33299.0
4,550 Gran Turismo i,2013,79341.0,Gasoline,A/T,1,16800.0
26,Rover Range Rover Sport HSE,2007,220000.0,Gasoline,A/T,1,5750.0
4,430 i xDrive,2021,16900.0,Gasoline,A/T,1,43000.0
43,Cayman Base,2007,75137.0,Gasoline,Manual,1,24999.0
14,Expedition Max King Ranch,2021,37594.0,Gasoline,A/T,1,62595.0
45,R1S Adventure Package,2023,250.0,,A/T,1,94000.0
36,GLC 300 GLC 300,2021,12771.0,Gasoline,A/T,1,42598.0
14,Mustang Shelby GT500,2012,6400.0,Gasoline,Manual,1,48000.0
52,Model Y Long Range,2021,69548.0,,A/T,1,36300.0
39,370Z Base,2009,79893.0,Gasoline,A/T,1,15900.0
53,Sequoia Platinum,2014,124838.0,Gasoline,A/T,1,33000.0
39,NV Passenger NV3500 HD SL V8,2020,14353.0,Gasoline,A/T,1,63900.0
14,Transit Connect XL w/Rear Symmetrical Doors,2022,22985.0,Gasoline,A/T,1,33500.0
20,QX80 Base,2014,161894.0,Gasoline,A/T,1,18900.0
2,Martin V8 Vantage Base,2008,25025.0,Gasoline,A/T,1,39000.0
43,911 Carrera S,2017,16701.0,Gasoline,Other,1,107998.0
29,Evora 400 Base,2017,19650.0,Gasoline,Manual,1,69250.0
26,Rover Range Rover Velar P250 S R-Dynamic,2020,29500.0,Gasoline,A/T,1,45000.0
39,Xterra S,2007,132272.0,Gasoline,Manual,1,6700.0
11,Charger R/T,2012,122000.0,Gasoline,A/T,1,13500.0
7,Encore GX Essence,2022,18185.0,Gasoline,CVT,1,31755.0
39,Leaf S,2018,56450.0,,A/T,1,13999.0
39,Leaf SL,2012,102000.0,,A/T,1,4200.0
22,Grand Wagoneer Series III,2022,18428.0,Gasoline,A/T,1,83998.0
39,Z Proto Spec,2023,535.0,Gasoline,Manual,1,65990.0
26,Rover Range Rover Sport HSE,2013,81648.0,Gasoline,Other,1,15900.0
43,Boxster S,2003,138202.0,Gasoline,Manual,1,22550.0
5,Continental GT Base,2004,69600.0,Gasoline,A/T,1,37900.0
21,F-TYPE R,2018,39900.0,Gasoline,A/T,1,53600.0
8,Escalade ESV Sport,2021,36500.0,Gasoline,Other,1,85000.0
3,TT 2.0T,2018,42650.0,Gasoline,Other,1,31990.0
22,Wrangler Unlimited Sahara,2020,68816.0,Gasoline,A/T,1,35297.0
3,S6 4.0T,2016,91188.0,Gasoline,A/T,1,29995.0
15,Sierra 2500 SLE,2015,116210.0,E85 Flex Fuel,Other,1,31900.0
52,Model 3 Long Range,2022,3077.0,,A/T,1,44998.0
34,CX-90 Premium,2024,3880.0,Gasoline,A/T,1,52991.0
14,C-Max Energi SE,2017,67482.0,Plug-In Hybrid,CVT,1,11499.0
8,Escalade ESV Platinum,2018,67726.0,Gasoline,A/T,1,52000.0
3,TT 3.2 Cabriolet quattro,2008,207000.0,Gasoline,Manual,1,10500.0
19,Santa Fe SE,2021,35550.0,Gasoline,A/T,1,25987.0
36,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,44000.0,Gasoline,A/T,1,46599.0
36,SL-Class SL 550,2015,11249.0,Gasoline,A/T,1,54500.0
0,MDX 3.5L Technology Package,2014,111650.0,Gasoline,A/T,1,17500.0
44,2500 Laramie,2019,18526.0,Diesel,A/T,1,67999.0
3,A7 Premium,2012,103272.0,Gasoline,A/T,1,15500.0
4,M2 Base,2023,1160.0,Gasoline,Manual,1,73600.0
44,1500 Laramie,2019,107714.0,Gasoline,A/T,1,34918.0
3,Q5 2.0T Premium Plus,2013,111773.0,Gasoline,A/T,1,17000.0
8,XTS Luxury,2019,54002.0,Gasoline,A/T,1,22500.0
54,Jetta 1.4T SE,2016,87000.0,Gasoline,Other,1,13000.0
14,Focus RS Base,2016,49700.0,Gasoline,Manual,1,31700.0
36,AMG C 63 S,2017,34500.0,Gasoline,A/T,1,64600.0
14,Bronco Sport Big Bend,2021,31729.0,Gasoline,A/T,1,29614.0
22,Gladiator Overland,2021,7388.0,Gasoline,A/T,1,43663.0
4,330e iPerformance,2017,41550.0,Plug-In Hybrid,Other,1,20995.0
36,GLC 300 Base 4MATIC,2018,44486.0,Gasoline,A/T,1,25625.0
0,MDX 3.7L Advance,2013,20750.0,Gasoline,A/T,1,33000.0
16,G70 3.3T,2022,12000.0,Gasoline,A/T,1,41000.0
27,LX 570 Three-Row,2021,14206.0,Gasoline,A/T,1,98000.0
22,Grand Cherokee L Limited,2022,31700.0,Gasoline,A/T,1,43500.0
19,IONIQ Plug-In Hybrid SEL,2022,13044.0,Plug-In Hybrid,A/T,1,24999.0
24,Sportage LX,2009,100730.0,Gasoline,A/T,1,6975.0
4,X5 PHEV xDrive45e,2023,5338.0,Plug-In Hybrid,A/T,1,76500.0
14,Expedition EL XLT,2014,85149.0,Gasoline,A/T,1,23598.0
4,X6 M Base,2018,48291.0,Gasoline,Other,1,67250.0
54,Eurovan MV,2001,111887.0,Gasoline,A/T,1,14000.0
46,Ghost Base,2010,79000.0,Gasoline,A/T,1,69000.0
28,Navigator Reserve,2016,125000.0,Gasoline,Other,1,26500.0
36,GLA 250 Base 4MATIC,2022,13777.0,Gasoline,A/T,1,39777.0
44,1500 Big Horn,2022,14920.0,Gasoline,A/T,1,41741.0
22,Grand Cherokee L Summit,2022,14627.0,Gasoline,A/T,1,56740.0
55,S80 3.2,2010,90050.0,Gasoline,A/T,1,5800.0
50,BRZ Premium,2014,45000.0,Gasoline,Manual,1,25000.0
9,Corvette Base,1998,7666.0,Gasoline,A/T,1,39500.0
18,H2 SUT,2006,89900.0,Gasoline,A/T,1,29994.0
3,RS 7 4.0T,2021,14724.0,Hybrid,A/T,1,101998.0
14,Edge Sport,2011,132000.0,Gasoline,Other,1,10999.0
15,Terrain SLT,2010,32652.0,Gasoline,A/T,1,6500.0
26,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,36632.0,Gasoline,A/T,1,72567.0
22,Grand Cherokee WK Laredo X,2022,11164.0,Gasoline,A/T,1,37500.0
4,M4 Base,2020,22655.0,Gasoline,A/T,1,63999.0
36,AMG GT 63 S 4-Door,2019,9500.0,Gasoline,Other,1,135000.0
9,Camaro 1LT,2021,10300.0,Gasoline,Manual,1,29900.0
4,X6 M Base,2018,48000.0,Gasoline,A/T,1,54000.0
36,CLK-Class 550,2007,138000.0,Gasoline,A/T,1,10000.0
44,1500 TRX,2022,24058.0,Gasoline,A/T,1,81900.0
3,RS 7 4.0T Prestige,2016,31500.0,Gasoline,A/T,1,67000.0
43,Macan S,2020,19701.0,Gasoline,A/T,1,55998.0
16,GV70 3.5T Sport,2022,10200.0,Gasoline,A/T,1,50500.0
2,Martin V8 Vantage Base,2008,62378.0,Gasoline,Manual,1,33995.0
39,350Z Touring,2006,84200.0,Gasoline,Manual,1,10200.0
53,Sequoia SR5,2013,138700.0,E85 Flex Fuel,A/T,1,18800.0
9,Tahoe Premier,2021,41050.0,Gasoline,A/T,1,62900.0
22,Compass Limited,2020,39192.0,Gasoline,A/T,1,24590.0
4,430 430i,2022,7758.0,Gasoline,A/T,1,47998.0
14,Bronco Sport Outer Banks,2021,31654.0,Gasoline,A/T,1,33410.0
36,AMG C 63 Base,2017,63000.0,Gasoline,A/T,1,42000.0
55,S40 T5,2005,257700.0,Gasoline,Manual,1,3550.0
36,GLE 350 Base 4MATIC,2017,57000.0,Gasoline,A/T,1,29500.0
9,Silverado 1500 1LT,2017,89000.0,Gasoline,A/T,1,29999.0
9,Tahoe LTZ,2015,134500.0,Gasoline,A/T,1,28000.0
0,MDX Technology,2022,15895.0,Gasoline,A/T,1,47950.0
5,Bentayga Speed,2020,15109.0,Gasoline,A/T,1,162950.0
46,Cullinan,2022,398.0,Gasoline,A/T,1,695000.0
16,GV70 2.5T,2022,20319.0,Gasoline,Other,1,44249.0
42,Firebird Base,1999,158000.0,Gasoline,A/T,1,2500.0
27,GX 460 Base,2021,40906.0,Gasoline,A/T,1,51998.0
4,ALPINA B7 ALPINA B7 xDrive,2020,33749.0,Gasoline,A/T,1,85998.0
4,M4 Competition xDrive,2023,1120.0,Gasoline,A/T,1,92900.0
22,Grand Cherokee L Limited,2021,26088.0,Gasoline,A/T,1,38383.0
24,Forte GT-Line,2022,14950.0,Gasoline,A/T,1,24000.0
24,Forte LX,2018,47466.0,Gasoline,A/T,1,14699.0
4,X6 M Base,2022,10376.0,Gasoline,A/T,1,98900.0
44,ProMaster 3500 High Roof,2021,18500.0,Gasoline,A/T,1,41950.0
54,Atlas Cross Sport 3.6L V6 SEL Premium,2021,24596.0,Gasoline,A/T,1,38322.0
19,Santa Fe SEL,2021,2905.0,Gasoline,A/T,1,27599.0
21,XF 3.0 Portfolio,2015,71290.0,Gasoline,A/T,1,21000.0
3,A7 55 Premium Plus,2022,15000.0,Hybrid,A/T,1,63000.0
20,QX30 Premium,2017,37900.0,Gasoline,A/T,1,22000.0
36,AMG G 63 4MATIC,2022,2000.0,Gasoline,Other,1,244896.0
36,AMG C 43 AMG C 43 4MATIC,2019,32500.0,Gasoline,A/T,1,43500.0
38,Lancer Evolution Base,2003,61491.0,Gasoline,Manual,1,28000.0
22,Wrangler Unlimited Sport,2013,77634.0,Gasoline,A/T,1,24590.0
3,A3 2.0 TDI Premium Plus,2015,83000.0,Diesel,A/T,1,18999.0
54,Jetta GLX VR6,2002,121800.0,Gasoline,Manual,1,4300.0
4,ALPINA B7 ALPINA B7 xDrive,2020,65852.0,Gasoline,A/T,1,68998.0
5,Bentayga Azure First Edition,2023,1335.0,Gasoline,A/T,1,272950.0
36,CLA-Class CLA 250,2014,83315.0,Gasoline,A/T,1,15000.0
4,i8 Base,2019,18421.0,Plug-In Hybrid,A/T,1,85000.0
27,CT 200h Premium,2015,101000.0,Hybrid,A/T,1,16500.0
53,Tundra SR5,2022,29322.0,Gasoline,A/T,1,44999.0
36,SLC 300 Base,2019,23900.0,Gasoline,A/T,1,35999.0
36,AMG C AMG C 63 S,2016,40515.0,Gasoline,A/T,1,47999.0
14,F-150 XLT,2020,67516.0,Gasoline,A/T,1,36994.0
34,CX-9 Grand Touring,2010,155000.0,Gasoline,A/T,1,8300.0
17,Ridgeline RTL-E,2019,26998.0,Gasoline,A/T,1,35557.0
5,Bentayga Onyx Edition,2018,18500.0,Gasoline,A/T,1,115000.0
31,Cooper S Clubman Base,2009,137600.0,Gasoline,Manual,1,6880.0
39,Murano SL,2005,125500.0,Gasoline,CVT,1,3950.0
5,Bentayga V8,2019,22039.0,Gasoline,A/T,1,113990.0
39,Juke SV,2011,137483.0,Gasoline,CVT,1,3200.0
14,Expedition Max Limited,2019,67500.0,Gasoline,A/T,1,40500.0
14,Expedition Max King Ranch,2020,52000.0,Gasoline,A/T,1,53722.0
25,Murcielago Base,2006,10000.0,Gasoline,A/T,1,259000.0
9,Suburban LT,2017,195361.0,Gasoline,Other,1,26000.0
5,Bentayga Onyx Edition,2018,32500.0,Gasoline,A/T,1,103000.0
4,M760 i xDrive,2019,14806.0,Gasoline,Other,1,81330.0
16,GV70 2.5T,2022,11000.0,Gasoline,A/T,1,48950.0
9,Tahoe LT,2011,92530.0,E85 Flex Fuel,A/T,1,18500.0
11,Durango GT,2017,34845.0,Gasoline,A/T,1,30000.0
43,718 Cayman GTS,2018,16280.0,Gasoline,Other,1,85500.0
43,Cayman Base,2011,77000.0,Gasoline,A/T,1,32000.0
43,Panamera Turbo,2010,63000.0,Gasoline,A/T,1,38500.0
27,ES 350 Base,2016,39700.0,Gasoline,A/T,1,25500.0
24,Optima Hybrid LX,2013,103111.0,Hybrid,A/T,1,9200.0
26,Rover Range Rover Velar R-Dynamic SE,2019,75897.0,Gasoline,A/T,1,35998.0
21,XF S,2017,55000.0,Gasoline,Other,1,34000.0
27,GX 470 Base,2005,114000.0,Gasoline,A/T,1,13450.0
36,GL-Class GL 550,2011,80124.0,Gasoline,A/T,1,17500.0
4,X6 M Base,2023,7000.0,Gasoline,Other,1,144900.0
44,1500 Longhorn,2023,4285.0,Gasoline,A/T,1,65688.0
25,Huracan LP580-2S,2019,17175.0,Gasoline,A/T,1,234900.0
53,Highlander Hybrid Limited Platinum,2017,34049.0,Hybrid,CVT,1,37999.0
3,e-tron Prestige,2019,16000.0,,A/T,1,39990.0
15,Suburban 2500,1996,95000.0,Gasoline,A/T,1,25000.0
26,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,59355.0,Gasoline,A/T,1,72995.0
9,Bolt EUV Premier,2022,31000.0,,A/T,1,36000.0
4,M240 i,2019,19300.0,Gasoline,A/T,1,36000.0
8,Escalade EXT Base,2009,155000.0,E85 Flex Fuel,A/T,1,16900.0
49,tC Release Series 6.0,2010,120010.0,Gasoline,A/T,1,6500.0
24,Optima EX,2012,152520.0,Gasoline,A/T,1,10900.0
17,Civic EX,1993,58981.0,–,A/T,1,9599.0
32,Quattroporte Base,2005,32000.0,Gasoline,Other,1,2954083.0
43,Panamera Turbo,2015,47000.0,Gasoline,Other,1,50000.0
16,G70 2.0T,2023,2046.0,Gasoline,A/T,1,43499.0
9,Trailblazer LS,2021,24965.0,Gasoline,CVT,1,22995.0
53,Camry LE,2005,108000.0,Gasoline,A/T,1,7850.0
53,Sienna LE,2015,76000.0,Gasoline,A/T,1,18300.0
43,911 Carrera S,2014,30000.0,Gasoline,A/T,1,78500.0
55,V60 T6 R-Design Platinum,2015,59271.0,Gasoline,A/T,1,29900.0
27,LX 600 Premium,2023,1500.0,Gasoline,A/T,1,119500.0
4,330e iPerformance,2017,52500.0,Plug-In Hybrid,Other,1,24950.0
52,Model Y Long Range,2020,23100.0,,A/T,1,36495.0
12,124 Spider Abarth,2017,45000.0,Gasoline,Manual,1,22500.0
11,Ram 1500 Quad Cab,2002,179000.0,Gasoline,A/T,1,6500.0
53,Supra A91-MT Edition,2023,1500.0,Gasoline,Manual,1,84900.0
4,X7 xDrive40i,2022,38671.0,Hybrid,A/T,1,66998.0
22,Wrangler Unlimited X,2007,135465.0,Gasoline,A/T,1,15750.0
31,Countryman Cooper S ALL4,2014,79000.0,Gasoline,Other,1,17000.0
39,Maxima SV,2012,42259.0,Gasoline,CVT,1,17000.0
53,Camry Solara SLE V6,2006,159890.0,Gasoline,A/T,1,6500.0
32,Grecale Modena,2023,2200.0,Hybrid,Other,1,75000.0
27,RX 450h Base,2022,15833.0,Hybrid,CVT,1,52000.0
4,328 i xDrive,2013,96000.0,Gasoline,Other,1,13500.0
4,135 i,2009,72900.0,Gasoline,A/T,1,15500.0
4,X7 M50i,2021,7121.0,Gasoline,A/T,1,94998.0
19,Tucson Hybrid SEL Convenience,2023,3402.0,Hybrid,A/T,1,44000.0
55,C30 T5 Premier Plus,2013,73000.0,Gasoline,A/T,1,13900.0
23,Revero Base,2018,21000.0,,A/T,1,51000.0
4,X7 xDrive40i,2021,30309.0,Hybrid,A/T,1,63598.0
14,Mustang Mach-E California Route 1,2021,24000.0,,A/T,1,38000.0
4,740 i,2016,73000.0,Gasoline,Other,1,23999.0
14,Edge SEL,2019,26465.0,Gasoline,A/T,1,24998.0
54,Arteon 2.0T SEL Premium R-Line,2020,26870.0,Gasoline,A/T,1,34645.0
17,Pilot EX,2004,184000.0,Gasoline,A/T,1,10500.0
4,X7 ALPINA XB7,2022,4514.0,Gasoline,A/T,1,132998.0
44,2500 Tradesman,2022,1300.0,Gasoline,A/T,1,48000.0
22,Grand Cherokee Limited,2018,49924.0,Gasoline,A/T,1,26500.0
15,Yukon Denali,2019,36526.0,Gasoline,A/T,1,57850.0
4,M6 Base,2015,37000.0,Gasoline,Other,1,45950.0
0,MDX 3.5L w/Advance & Entertainment Pkgs,2017,79884.0,Gasoline,A/T,1,24840.0
54,Beetle 1.8T,2016,30000.0,Gasoline,Other,1,19000.0
4,X6 M Base,2021,11102.0,Gasoline,A/T,1,101000.0
14,Mustang GT Premium,2012,105500.0,Gasoline,Manual,1,19000.0
4,X7 xDrive50i,2019,31157.0,Gasoline,A/T,1,65998.0
24,Sorento LX V6,2019,86204.0,Gasoline,A/T,1,20708.0
4,435 i,2014,80211.0,Gasoline,A/T,1,17995.0
2,Martin V8 Vantage Base,2010,25991.0,Gasoline,A/T,1,69995.0
36,CLK-Class CLK 350,2008,73000.0,Gasoline,A/T,1,8400.0
4,740 i,2018,40989.0,Gasoline,A/T,1,35000.0
11,Caliber Express,2010,102681.0,Gasoline,Manual,1,6000.0
0,ZDX Base,2010,123000.0,Gasoline,Other,1,13888.0
22,Wrangler X,2005,160900.0,Gasoline,A/T,1,7200.0
4,M3 Base,2011,105000.0,Gasoline,Manual,1,21900.0
24,Sportage Plug-In Hybrid X-Line,2023,1340.0,Plug-In Hybrid,A/T,1,41000.0
14,Mustang Mach-E Premium,2021,17850.0,,A/T,1,41999.0
4,M3 Base,2011,72277.0,Gasoline,Other,1,34950.0
22,Wrangler Rubicon,2023,7000.0,Hybrid,A/T,1,46000.0
